Name,Type,Date,Date_Index,Supply,Price in USD,Quantity,Gini,Top_3,Top_5,Top_10,Series
BOYSCLUBPEPE,get,2021-09-15 00:21:45,2021-09,100.0,621.0,1.0,0.312,0.25,0.31,0.44,10.0
BEETLEPEPE,give,2021-09-15 00:09:47,2021-09,100.0,198.72,1.0,0.538,0.47,0.58,0.74,4.0
LUPEPEN,get,2021-09-15 00:02:35,2021-09,100.0,276.0,1.0,0.639,0.27,0.42,0.66,18.0
BOFPEPE,get,2021-09-14 23:58:33,2021-09,100.0,276.0,1.0,0.6,0.59,0.67,0.77,16.0
PEPEOLDCHAP,get,2021-09-14 23:50:55,2021-09,100.0,621.0,1.0,0.415,0.32,0.41,0.55,13.0
FIREASSPEPE,get,2021-09-14 23:47:15,2021-09,50.0,1380.0,3.0,0.428,0.44,0.56,0.76,6.0
PEPEOLDCHAP,give,2021-09-14 23:47:15,2021-09,100.0,621.0,1.0,0.422,0.32,0.41,0.56,13.0
PEPETOBI,get,2021-09-14 23:21:24,2021-09,100.0,276.0,1.0,0.496,0.45,0.52,0.64,33.0
PEPEPEARL,get,2021-09-14 23:12:10,2021-09,100.0,1159.1999999999998,1.0,0.466,0.38,0.47,0.6,27.0
PEPETOBI,get,2021-09-14 23:10:48,2021-09,100.0,212.52,1.0,0.504,0.46,0.53,0.65,33.0
PENNYPEPE,get,2021-09-14 22:23:02,2021-09,100.0,138.0,1.0,1.242,1.26,1.43,1.58,35.0
PEPEBURGUNDY,get,2021-09-14 22:14:21,2021-09,100.0,414.0,1.0,0.453,0.31,0.44,0.65,4.0
PEPECLOCK,get,2021-09-14 22:08:38,2021-09,100.0,165.6,1.0,0.519,0.44,0.55,0.69,31.0
PEPEBURGUNDY,get,2021-09-14 22:08:38,2021-09,100.0,414.0,7.0,0.458,0.31,0.45,0.66,4.0
PEPEBURGUNDY,get,2021-09-14 21:55:43,2021-09,100.0,414.0,1.0,0.48,0.38,0.5,0.69,4.0
PENNYPEPE,get,2021-09-14 17:24:34,2021-09,100.0,110.4,1.0,1.241,1.26,1.44,1.59,35.0
PEPESMURF,get,2021-09-14 17:18:31,2021-09,100.0,690.0,1.0,0.342,0.23,0.33,0.47,5.0
WALLPEPE,dispenser,2021-09-14 17:13:53,2021-09,100.0,506.069,1.0,0.602,0.61,0.74,0.88,22.0
PEPENAUT,get,2021-09-14 16:04:43,2021-09,100.0,91.08,1.0,0.64,0.65,0.85,0.93,35.0
PEPELVSD,dispenser,2021-09-14 14:07:39,2021-09,100.0,506.069,1.0,0.574,0.54,0.67,0.83,22.0
PEPEBURGUNDY,get,2021-09-14 14:04:35,2021-09,100.0,414.0,1.0,0.49,0.39,0.51,0.7,4.0
PEPEMOVIE,get,2021-09-14 10:41:32,2021-09,100.0,138.0,1.0,0.689,0.78,0.87,0.94,14.0
NAMIDAPEPE,dispenser,2021-09-14 09:39:34,2021-09,100.0,440.06,1.0,0.768,0.96,1.0,1.05,28.0
FRACTALPEPE,get,2021-09-14 07:10:22,2021-09,99.0,469.2,1.0,0.498,0.4545454545454545,0.5454545454545454,0.6767676767676768,6.0
ROLLINGPEPE,get,2021-09-14 07:01:52,2021-09,100.0,414.0,1.0,0.413,0.3,0.4,0.53,6.0
PEROCHI,dispenser,2021-09-14 06:38:21,2021-09,100.0,275.0375,1.0,0.609,0.74,0.79,0.86,23.0
LOWRIDERPEPE,get,2021-09-14 06:38:21,2021-09,100.0,138.0,2.0,0.58,0.5,0.69,0.81,23.0
PEPEHAND,dispenser,2021-09-14 06:38:21,2021-09,100.0,2320.57587902,1.0,0.601,0.65,0.73,0.85,25.0
PEPEEVO,dispenser,2021-09-14 05:52:49,2021-09,100.0,1760.24,1.0,0.558,0.65,0.71,0.77,23.0
PEPEVOORHEES,get,2021-09-14 05:17:10,2021-09,100.0,276.0,1.0,0.659,0.67,0.76,0.88,7.0
NEONPEPE,get,2021-09-14 05:01:42,2021-09,100.0,758.9999999999999,1.0,0.559,0.56,0.67,0.79,3.0
CERSEIPEPE,get,2021-09-14 04:56:23,2021-09,100.0,124.2,1.0,0.687,0.79,0.84,0.9,32.0
PEPELVSD,dispenser,2021-09-14 04:25:47,2021-09,100.0,220.03,1.0,0.577,0.54,0.67,0.83,22.0
PEPERIDER,get,2021-09-14 04:06:22,2021-09,100.0,138.0,2.0,0.679,0.71,0.75,0.82,11.0
ROLLINGPEPE,get,2021-09-14 03:01:15,2021-09,100.0,372.6,1.0,0.413,0.3,0.4,0.53,6.0
CREMAPEPE,get,2021-09-14 01:19:55,2021-09,100.0,306.636,1.0,0.696,0.83,0.93,0.98,26.0
PEPEEVO,dispenser,2021-09-13 23:06:34,2021-09,100.0,1760.24,1.0,0.575,0.66,0.72,0.78,23.0
DIERCHANCHU,get,2021-09-13 22:34:19,2021-09,100.0,214.452,2.0,0.663,0.66,0.84,1.06,23.0
SANPOPEPE,get,2021-09-13 22:34:19,2021-09,100.0,276.0,1.0,0.629,0.68,0.82,0.93,23.0
PEPONG,get,2021-09-13 19:40:50,2021-09,100.0,276.0,1.0,0.683,0.75,0.81,0.89,12.0
MRPOTATOPEPE,get,2021-09-13 17:50:08,2021-09,100.0,69.0,3.0,0.521,0.45,0.55,0.72,16.0
PEPEUBU,get,2021-09-13 16:50:39,2021-09,100.0,273.23999999999995,1.0,0.785,0.92,0.96,1.02,34.0
CLUBSPEPE,get,2021-09-13 15:17:49,2021-09,100.0,138.0,1.0,0.69,0.86,0.95,1.0,32.0
MRPOTATOPEPE,get,2021-09-13 13:38:30,2021-09,100.0,69.0,3.0,0.541,0.48,0.58,0.75,16.0
MRPOTATOPEPE,get,2021-09-13 13:17:15,2021-09,100.0,69.0,1.0,0.558,0.51,0.61,0.77,16.0
MONALISAPEPE,get,2021-09-13 12:01:39,2021-09,100.0,827.9999999999999,1.0,0.451,0.44,0.49,0.59,4.0
PEPEJAPAN,get,2021-09-13 11:13:18,2021-09,100.0,827.9999999999999,1.0,0.326,0.25,0.32,0.43,6.0
DRATHPEPE,get,2021-09-13 11:13:18,2021-09,100.0,827.9999999999999,1.0,0.63,0.59,0.69,0.83,3.0
PEPEASSANGE,get,2021-09-13 09:02:16,2021-09,100.0,276.0,1.0,0.584,0.55,0.66,0.78,6.0
PEPEEVO,dispenser,2021-09-13 06:13:14,2021-09,100.0,1518.207,1.0,0.602,0.69,0.74,0.79,23.0
LIGHTITON,get,2021-09-13 02:58:23,2021-09,100.0,643.0799999999999,1.0,0.772,0.96,0.98,1.03,31.0
MARVINPEPE,get,2021-09-12 21:12:17,2021-09,42.0,2760.0,1.0,0.32,0.3571428571428571,0.4761904761904761,0.6428571428571429,3.0
PHEONIXPEPE,get,2021-09-12 20:10:41,2021-09,100.0,966.0,1.0,0.424,0.25,0.36,0.56,2.0
REYPEPE,get,2021-09-12 19:46:15,2021-09,100.0,276.0,1.0,0.622,0.55,0.73,0.87,6.0
PEPEMONTOYA,dispenser,2021-09-12 19:46:10,2021-09,100.0,440.06,5.0,0.79,1.04,1.1,1.15,6.0
PEPEBUSHIDO,get,2021-09-12 19:46:10,2021-09,100.0,414.0,1.0,0.708,0.77,0.81,0.86,36.0
TAKOPEPE,dispenser,2021-09-12 19:24:29,2021-09,100.0,374.051,1.0,0.571,0.5,0.7,0.99,28.0
PEPEBEEFTAXI,get,2021-09-12 17:17:33,2021-09,99.0,2070.0,1.0,0.451,0.4747474747474747,0.5353535353535354,0.6060606060606061,1.0
RAOULDUKEPEP,dispenser,2021-09-12 16:30:55,2021-09,100.0,1430.195,1.0,0.71,0.82,0.9,0.95,33.0
PEPESSANGE,get,2021-09-12 16:30:55,2021-09,100.0,276.0,1.0,0.55,0.41,0.55,0.76,6.0
DAPPERPEPE,get,2021-09-12 16:30:55,2021-09,100.0,179.39999999999998,1.0,0.46,0.28,0.39,0.57,6.0
WANTEDPEPE,get,2021-09-12 16:06:54,2021-09,100.0,248.4,1.0,0.585,0.54,0.65,0.76,6.0
KOJIPEPE,get,2021-09-12 16:06:43,2021-09,100.0,276.0,1.0,0.515,0.57,0.6,0.65,5.0
PEPESPLANET,dispenser,2021-09-12 16:01:56,2021-09,100.0,330.045,1.0,0.533,0.66,0.7,0.8,25.0
LISKPPAPPEPE,get,2021-09-12 14:02:39,2021-09,100.0,151.79999999999998,2.0,0.667,0.72,0.75,0.8,6.0
RAOULDUKEPEP,get,2021-09-12 13:46:47,2021-09,100.0,414.0,1.0,0.708,0.81,0.89,0.94,33.0
PEPESPLANET,dispenser,2021-09-12 12:46:29,2021-09,100.0,550.075,1.0,0.54,0.66,0.7,0.8,25.0
WEAREALLPEPE,get,2021-09-12 11:49:40,2021-09,100.0,919.08,1.0,0.415,0.36,0.46,0.55,2.0
DIAMONDSPEPE,dispenser,2021-09-12 10:05:02,2021-09,100.0,660.09,1.0,0.673,0.76,0.88,0.95,32.0
CLUBSPEPE,dispenser,2021-09-12 10:05:02,2021-09,100.0,660.09,1.0,0.69,0.86,0.95,1.0,32.0
DATPEPE,get,2021-09-12 08:52:46,2021-09,100.0,138.0,1.0,0.574,0.51,0.66,0.77,6.0
PEPEKEN,get,2021-09-12 06:37:44,2021-09,100.0,414.0,1.0,0.534,0.41,0.52,0.69,5.0
SANPOPEPE,dispenser,2021-09-12 06:23:03,2021-09,100.0,440.06,1.0,0.629,0.68,0.82,0.93,23.0
PEPA,get,2021-09-11 23:46:49,2021-09,100.0,276.0,1.0,0.628,0.62,0.7,0.79,7.0
SHININGPEPE,get,2021-09-11 23:46:49,2021-09,100.0,207.0,1.0,0.583,0.53,0.69,0.85,7.0
SHININGPEPE,give,2021-09-11 23:31:38,2021-09,100.0,207.0,2.0,0.586,0.54,0.7,0.85,7.0
SECURITYPEPE,get,2021-09-11 23:20:01,2021-09,100.0,414.0,1.0,0.471,0.32,0.48,0.65,7.0
PEPETAR,get,2021-09-11 23:04:11,2021-09,100.0,124.2,1.0,0.655,0.67,0.75,0.86,34.0
DANPEPERIAN,get,2021-09-11 23:04:11,2021-09,100.0,138.0,1.0,0.556,0.54,0.64,0.76,5.0
PEPEJOSE,get,2021-09-11 23:04:11,2021-09,100.0,69.0,2.0,0.586,0.52,0.66,0.8,6.0
WANTEDPEPE,give,2021-09-11 22:50:26,2021-09,100.0,110.4,1.0,0.588,0.54,0.65,0.77,6.0
FIREASSPEPE,give,2021-09-11 22:50:26,2021-09,50.0,276.27599999999995,1.0,0.463,0.5,0.62,0.78,6.0
TAKOPEPE,get,2021-09-11 21:33:19,2021-09,100.0,138.0,1.0,0.572,0.5,0.7,0.99,28.0
SANPOPEPE,dispenser,2021-09-11 21:30:13,2021-09,100.0,440.06,1.0,0.634,0.68,0.82,0.93,23.0
PHEONIXPEPE,give,2021-09-11 20:47:02,2021-09,100.0,690.276,1.0,0.424,0.25,0.36,0.56,2.0
PEPEGUN,get,2021-09-11 20:22:45,2021-09,100.0,1380.0,1.0,0.449,0.22,0.28,0.41497,1.0
KEKET,get,2021-09-11 19:35:57,2021-09,100.0,276.0,2.0,0.542,0.45,0.58,0.73,8.0
BITCOINPEPE,give,2021-09-11 19:09:40,2021-09,100.0,276.0,1.0,0.608,0.66,0.7,0.76,5.0
JOELOONEYBIN,get,2021-09-11 19:09:40,2021-09,100.0,414.0,3.0,0.698,0.77,0.84,0.92,8.0
JALAPEPE,get,2021-09-11 19:09:40,2021-09,100.0,207.0,1.0,0.495,0.4,0.54,0.65,3.0
BLAINEPEPE,give,2021-09-11 18:59:40,2021-09,25.0,690.0,1.0,0.242,0.36,0.52,0.72,10.0
MORPHEUSPEPE,give,2021-09-11 18:33:51,2021-09,43.0,2760.0,1.0,0.188,0.2093023255813953,0.3023255813953488,0.4651162790697674,2.0
PEPEFALLOUT,get,2021-09-11 18:22:24,2021-09,56.0,414.0,1.0,0.539,0.5892857142857143,0.6785714285714286,0.8035714285714286,22.0
PEPEHARU,dispenser,2021-09-11 18:08:21,2021-09,100.0,616.0840000000001,1.0,0.548,0.68,0.73,0.83,24.0
ROLLINGPEPE,get,2021-09-11 17:52:41,2021-09,100.0,317.4,1.0,0.42,0.3,0.4,0.54,6.0
CREMAPEPE,get,2021-09-11 16:40:05,2021-09,100.0,212.52,1.0,0.705,0.82,0.92,0.98,26.0
PEPERMIND,get,2021-09-11 16:16:26,2021-09,100.0,1380.0,1.0,0.679,0.73,0.77,0.84,3.0
LISKPPAPPEPE,get,2021-09-11 16:05:25,2021-09,100.0,151.79999999999998,1.0,0.686,0.75,0.77,0.82,6.0
PEPEPEARL,get,2021-09-11 15:50:04,2021-09,100.0,966.0,1.0,0.493,0.4,0.49,0.65,27.0
PEPEVOORHEES,get,2021-09-11 15:47:41,2021-09,100.0,207.0,1.0,0.661,0.68,0.77,0.89,7.0
ROLLINGPEPE,get,2021-09-11 15:33:11,2021-09,100.0,193.2,1.0,0.426,0.3,0.4,0.55,6.0
ROLLINGPEPE,get,2021-09-11 15:29:00,2021-09,100.0,193.2,1.0,0.45,0.32,0.43,0.59,6.0
ROLLINGPEPE,get,2021-09-11 15:29:00,2021-09,100.0,193.2,2.0,0.432,0.3,0.41,0.56,6.0
ROLLINGPEPE,get,2021-09-11 14:21:38,2021-09,100.0,193.2,1.0,0.462,0.33,0.45,0.61,6.0
ROLLINGPEPE,get,2021-09-11 13:20:26,2021-09,100.0,193.2,1.0,0.469,0.34,0.46,0.62,6.0
ROLLINGPEPE,get,2021-09-11 11:42:11,2021-09,100.0,193.2,1.0,0.475,0.35,0.47,0.63,6.0
GUNSNPEPES,dispenser,2021-09-11 08:47:18,2021-09,100.0,1518.207,1.0,1.588,1.35,1.47,1.59,34.0
PEPEDINHO,get,2021-09-11 07:42:47,2021-09,100.0,96.6,4.0,0.677,0.71,0.75,0.84,34.0
PEPEMOVIE,get,2021-09-11 06:30:35,2021-09,100.0,138.0,1.0,0.688,0.79,0.88,0.95,14.0
JACKOPEPE,get,2021-09-11 05:30:56,2021-09,100.0,138.0,1.0,0.534,0.44,0.57,0.73,6.0
JACKOPEPE,get,2021-09-11 03:54:20,2021-09,100.0,138.0,1.0,0.538,0.45,0.58,0.74,6.0
PEPEBEEFTAXI,dispenser,2021-09-11 03:20:19,2021-09,99.0,11001.5,1.0,0.459,0.4747474747474747,0.5353535353535354,0.6060606060606061,1.0
PEPEFUYU,dispenser,2021-09-11 02:56:50,2021-09,100.0,660.09,1.0,0.626,0.78,0.83,0.93,25.0
PEPEHARU,dispenser,2021-09-11 02:54:52,2021-09,100.0,660.09,1.0,0.559,0.68,0.73,0.83,24.0
PEPETARO,dispenser,2021-09-11 02:30:41,2021-09,100.0,660.09,1.0,0.596,0.75,0.81,0.91,23.0
PEPEAKI,dispenser,2021-09-11 02:30:41,2021-09,100.0,660.09,1.0,0.585,0.68,0.77,0.88,24.0
PEPETARO,dispenser,2021-09-11 02:26:11,2021-09,100.0,660.09,1.0,0.601,0.75,0.81,0.91,23.0
PEPEFUYU,dispenser,2021-09-11 02:08:34,2021-09,100.0,660.09,1.0,0.631,0.78,0.83,0.93,25.0
PEPEHARU,dispenser,2021-09-11 01:47:19,2021-09,100.0,660.09,1.0,0.557,0.68,0.73,0.83,24.0
WEAREALLPEPE,get,2021-09-11 01:45:49,2021-09,100.0,919.08,1.0,0.435,0.37,0.47,0.57,2.0
PEPEAKI,dispenser,2021-09-11 01:45:49,2021-09,100.0,660.09,1.0,0.589,0.68,0.77,0.88,24.0
PEPEFUYU,dispenser,2021-09-11 01:30:30,2021-09,100.0,660.09,1.0,0.639,0.78,0.83,0.93,25.0
GUNSNPEPES,dispenser,2021-09-11 00:40:47,2021-09,100.0,1474.201,1.0,1.605,1.35,1.46,1.58,34.0
JACKOPEPE,get,2021-09-10 22:43:09,2021-09,100.0,138.0,1.0,0.544,0.46,0.59,0.75,6.0
GUNSNPEPES,dispenser,2021-09-10 22:06:58,2021-09,100.0,1254.171,1.0,1.625,1.35,1.46,1.58,34.0
PEPEPEARL,get,2021-09-10 22:06:58,2021-09,100.0,966.0,1.0,0.499,0.41,0.5,0.66,27.0
MONALISAPEPE,get,2021-09-10 20:18:14,2021-09,100.0,1380.0,1.0,0.478,0.46,0.52,0.62,4.0
RAOULDUKEPEP,dispenser,2021-09-10 19:45:49,2021-09,100.0,1320.18,1.0,0.709,0.82,0.9,0.95,33.0
MONALISAPEPE,get,2021-09-10 19:24:28,2021-09,100.0,827.9999999999999,1.0,0.483,0.47,0.53,0.63,4.0
BOYSCLUBPEPE,get,2021-09-10 17:48:07,2021-09,100.0,662.4,1.0,0.308,0.25,0.33,0.44,10.0
GAMBITPEPE,dispenser,2021-09-10 17:03:46,2021-09,100.0,543.63076136,1.0,0.743,0.87,0.93,1.0,34.0
PEPEHARU,get,2021-09-10 16:09:07,2021-09,100.0,276.0,1.0,0.564,0.68,0.73,0.83,24.0
PEPEAKI,get,2021-09-10 16:09:07,2021-09,100.0,276.0,1.0,0.596,0.68,0.77,0.88,24.0
PEPEFUYU,get,2021-09-10 16:09:07,2021-09,100.0,276.0,1.0,0.644,0.78,0.83,0.92,25.0
PEPETARO,get,2021-09-10 16:09:07,2021-09,100.0,276.0,1.0,0.608,0.75,0.81,0.91,23.0
JACKOPEPE,get,2021-09-10 15:05:35,2021-09,100.0,138.0,1.0,0.549,0.47,0.6,0.76,6.0
KOJIPEPE,dispenser,2021-09-10 13:10:03,2021-09,100.0,1760.24,1.0,0.522,0.57,0.61,0.66,5.0
PEPEBANG,get,2021-09-10 10:57:42,2021-09,100.0,124.2,1.0,0.83,0.82,0.94,1.04,30.0
PEPEWOMAN,get,2021-09-10 10:17:07,2021-09,100.0,467.5996675992,1.0,0.478,0.43,0.5,0.61,30.0
PEPEFUYU,dispenser,2021-09-10 09:07:24,2021-09,100.0,550.075,1.0,0.646,0.78,0.83,0.93,25.0
PEPEPEARL,get,2021-09-10 07:44:46,2021-09,100.0,827.9999999999999,1.0,0.512,0.43,0.52,0.68,27.0
PEPEPEARL,get,2021-09-10 06:09:10,2021-09,100.0,483.0,2.0,0.518,0.44,0.53,0.69,27.0
PEPEBEEFTAXI,dispenser,2021-09-10 05:42:20,2021-09,99.0,12101.65,1.0,0.467,0.4747474747474747,0.5353535353535354,0.6060606060606061,1.0
GAMBITPEPE,dispenser,2021-09-10 04:13:17,2021-09,100.0,608.72311638,1.0,0.748,0.87,0.92,0.99,34.0
BOYSCLUBPEPE,dispenser,2021-09-10 03:48:07,2021-09,100.0,3960.54,1.0,0.302,0.25,0.33,0.44,10.0
PEPEPEARL,get,2021-09-10 02:25:46,2021-09,100.0,483.0,1.0,0.536,0.47,0.56,0.71,27.0
PEPEWOMAN,get,2021-09-09 22:36:26,2021-09,100.0,306.36,1.0,0.486,0.44,0.51,0.62,30.0
MRPOTATOPEPE,get,2021-09-09 22:30:19,2021-09,100.0,69.0,1.0,0.563,0.52,0.62,0.78,16.0
ROLLINGPEPE,get,2021-09-09 21:18:32,2021-09,100.0,193.2,1.0,0.481,0.36,0.48,0.64,6.0
EINSTEINPEPE,get,2021-09-09 21:18:12,2021-09,50.0,2484.0,1.0,0.441,0.5,0.7,0.94,3.0
LUPEPEN,get,2021-09-09 18:22:02,2021-09,100.0,276.0,5.0,0.643,0.27,0.42,0.68,18.0
PEPEHARU,dispenser,2021-09-09 18:05:51,2021-09,100.0,550.075,1.0,0.566,0.68,0.73,0.83,24.0
PEPEAKI,dispenser,2021-09-09 18:05:51,2021-09,100.0,550.075,1.0,0.598,0.68,0.77,0.88,24.0
MURICAPEPE,get,2021-09-09 17:20:51,2021-09,100.0,207.0,6.0,0.671,0.71,0.76,0.83,9.0
LIKEPEPEBRO,get,2021-09-09 16:46:28,2021-09,100.0,245.088,1.0,0.4,0.35,0.43,0.53,10.0
PEPEHARU,dispenser,2021-09-09 15:19:29,2021-09,100.0,550.075,1.0,0.571,0.68,0.73,0.83,24.0
PEPEPEARL,get,2021-09-09 09:47:55,2021-09,100.0,386.4,3.0,0.546,0.49,0.58,0.74,27.0
PEPEPHONEHOM,get,2021-09-09 08:53:30,2021-09,100.0,1048.8,1.0,0.466,0.35,0.47,0.66,3.0
PRIVATEPEPE,get,2021-09-09 08:53:30,2021-09,100.0,414.0,1.0,0.652,0.69,0.75,0.85,3.0
ILUMINATRARE,get,2021-09-09 07:02:08,2021-09,100.0,827.9999999999999,1.0,1.21,0.96,1.13,1.3,34.0
RAOULDUKEPEP,get,2021-09-09 02:05:30,2021-09,100.0,276.0,1.0,0.705,0.82,0.9,0.95,33.0
PEPEPEARL,get,2021-09-08 15:41:44,2021-09,100.0,345.0,2.0,0.587,0.56,0.66,0.8,27.0
PEPECAKEK,get,2021-09-08 14:19:42,2021-09,100.0,69.0,1.0,0.717,0.79,0.84,0.91,32.0
LIKEPEPEBRO,get,2021-09-08 13:04:44,2021-09,100.0,245.088,1.0,0.4,0.35,0.43,0.53,10.0
PEPEFALLOUT,get,2021-09-08 05:06:24,2021-09,56.0,276.0,1.0,0.552,0.6071428571428571,0.6964285714285714,0.8214285714285714,22.0
PEPEDINHO,get,2021-09-07 20:51:44,2021-09,100.0,96.6,1.0,0.688,0.72,0.76,0.84,34.0
MOONPEPESUN,get,2021-09-07 14:27:47,2021-09,100.0,207.0,3.0,0.625,0.65,0.74,0.85,36.0
PEPEWORLDCUP,get,2021-09-07 14:18:06,2021-09,100.0,276.0,1.0,0.646,0.64,0.71,0.81,29.0
BOFPEPE,get,2021-09-07 13:56:08,2021-09,100.0,276.0,1.0,0.614,0.6,0.7,0.81,16.0
BOFPEPE,get,2021-09-07 10:17:55,2021-09,100.0,248.4,1.0,0.617,0.6,0.7,0.81,16.0
PEPONG,get,2021-09-07 02:38:14,2021-09,100.0,276.0,1.0,0.688,0.76,0.82,0.9,12.0
PEPEOLDCHAP,get,2021-09-06 22:37:10,2021-09,100.0,690.0,1.0,0.425,0.32,0.42,0.57,13.0
PEROCHI,dispenser,2021-09-06 22:33:57,2021-09,100.0,220.03,1.0,0.625,0.75,0.8,0.87,23.0
JACKOPEPE,get,2021-09-06 21:17:55,2021-09,100.0,138.0,1.0,0.554,0.48,0.61,0.77,6.0
DIAMONDSPEPE,get,2021-09-06 21:02:41,2021-09,100.0,165.6,1.0,0.677,0.76,0.88,0.95,32.0
CIRCLEOFPEPE,get,2021-09-06 18:02:03,2021-09,100.0,966.0,1.0,0.57,0.53,0.62,0.74,3.0
LIGHTITON,get,2021-09-06 11:37:24,2021-09,100.0,643.0799999999999,1.0,0.778,0.97,0.99,1.04,31.0
PEROCHI,dispenser,2021-09-06 10:49:09,2021-09,100.0,198.02677997,1.0,0.63,0.75,0.8,0.86,23.0
SECURITYPEPE,get,2021-09-06 09:05:02,2021-09,100.0,690.0,1.0,0.478,0.32,0.48,0.66,7.0
TIMEPEPE,get,2021-09-06 09:05:02,2021-09,100.0,552.0,1.0,0.415,0.19,0.29,0.48,9.0
ROLLINGPEPE,get,2021-09-06 08:39:03,2021-09,100.0,193.2,2.0,0.488,0.37,0.49,0.65,6.0
PEPETARO,dispenser,2021-09-06 08:39:03,2021-09,100.0,550.075,1.0,0.621,0.77,0.83,0.93,23.0
NAMIDAPEPE,dispenser,2021-09-06 07:52:19,2021-09,100.0,330.045,1.0,0.771,0.96,1.0,1.05,28.0
PEROCHI,dispenser,2021-09-05 20:41:33,2021-09,100.0,187.0255,1.0,0.637,0.76,0.81,0.87,23.0
PHEONIXPEPE,get,2021-09-05 20:18:20,2021-09,100.0,1531.8,1.0,0.431,0.26,0.37,0.58,2.0
HYPNOPEPE,dispenser,2021-09-05 19:22:08,2021-09,100.0,1375.1875,1.0,0.373,0.32,0.39,0.5,4.0
PEPEFUYU,dispenser,2021-09-05 17:00:01,2021-09,100.0,550.075,1.0,0.663,0.8,0.85,0.93,25.0
PEPEAKI,dispenser,2021-09-05 16:57:38,2021-09,100.0,550.075,1.0,0.614,0.7,0.79,0.9,24.0
RPEPEARMANDO,get,2021-09-05 14:52:42,2021-09,100.0,1380.0,1.0,0.774,0.85,0.87,0.92,3.0
PEPETARO,dispenser,2021-09-05 14:49:16,2021-09,100.0,550.075,1.0,0.625,0.77,0.83,0.92,23.0
SANPOPEPE,dispenser,2021-09-05 14:49:16,2021-09,100.0,330.045,1.0,0.648,0.7,0.84,0.94,23.0
ROLLINGPEPE,get,2021-09-05 09:48:36,2021-09,100.0,273.23999999999995,1.0,0.502,0.39,0.51,0.67,6.0
MTPEPEMORE,get,2021-09-05 07:09:40,2021-09,100.0,234.6,1.0,0.579,0.55,0.63,0.73,9.0
PEPELVSD,dispenser,2021-09-05 06:37:51,2021-09,100.0,170.96331,1.0,0.603,0.59,0.71,0.85,22.0
PEPECAKEK,get,2021-09-05 05:40:06,2021-09,100.0,69.0,2.0,0.721,0.8,0.85,0.92,32.0
PEPEEVO,dispenser,2021-09-05 05:05:04,2021-09,100.0,770.105,1.0,0.642,0.73,0.76,0.81,23.0
PEROCHI,dispenser,2021-09-05 04:15:31,2021-09,100.0,165.0225,1.0,0.647,0.76,0.81,0.87,23.0
PEROCHI,dispenser,2021-09-05 01:43:47,2021-09,100.0,143.0195,1.0,0.657,0.76,0.81,0.87,23.0
PEROCHI,dispenser,2021-09-05 00:43:13,2021-09,100.0,110.015,1.0,0.667,0.76,0.81,0.87,23.0
MOONPEPESUN,get,2021-09-04 23:19:17,2021-09,100.0,207.0,1.0,0.639,0.69,0.78,0.86,36.0
PEPEEVO,dispenser,2021-09-04 22:56:54,2021-09,100.0,660.09,1.0,0.653,0.73,0.76,0.81,23.0
PEPEEVO,dispenser,2021-09-04 22:39:57,2021-09,100.0,550.075,1.0,0.664,0.73,0.76,0.81,23.0
BOYSCLUBPEPE,get,2021-09-04 21:53:14,2021-09,100.0,414.0,1.0,0.315,0.25,0.34,0.45,10.0
CHERRYONTOP,dispenser,2021-09-04 17:26:46,2021-09,100.0,880.12,1.0,0.727,0.83,0.87,0.93,34.0
JACKOPEPE,get,2021-09-04 15:17:40,2021-09,100.0,138.0,1.0,0.559,0.49,0.62,0.78,6.0
HARRYPEPES,get,2021-09-04 11:45:54,2021-09,99.0,552.0,1.0,0.655,0.7171717171717171,0.797979797979798,0.8484848484848485,9.0
REYPEPE,get,2021-09-04 06:28:25,2021-09,100.0,276.0,1.0,0.625,0.56,0.74,0.88,6.0
CHONGPEPE,get,2021-09-04 06:28:25,2021-09,100.0,690.0,1.0,0.435,0.36,0.45,0.58,5.0
CHEECHPEPE,get,2021-09-04 05:13:57,2021-09,100.0,496.8,1.0,0.399,0.3,0.4,0.54,5.0
GUNSNPEPES,get,2021-09-03 23:09:14,2021-09,100.0,386.4,1.0,1.651,1.36,1.5,1.59,34.0
SHIALEBPEPE,get,2021-09-03 23:09:14,2021-09,100.0,138.0,1.0,0.584,0.5,0.65,0.81,13.0
PEPETAR,get,2021-09-03 21:53:30,2021-09,100.0,124.2,1.0,0.669,0.71,0.77,0.88,34.0
PEPEHAND,dispenser,2021-09-03 20:10:18,2021-09,100.0,2090.285,1.0,0.627,0.68,0.76,0.87,25.0
PEPEAKI,dispenser,2021-09-03 17:55:16,2021-09,100.0,484.066,1.0,0.621,0.7,0.79,0.9,24.0
PEPETARO,dispenser,2021-09-03 16:45:03,2021-09,100.0,484.066,1.0,0.633,0.77,0.83,0.92,23.0
PEPEFUYU,dispenser,2021-09-03 16:33:36,2021-09,100.0,484.066,1.0,0.671,0.8,0.85,0.93,25.0
PEPEFUYU,dispenser,2021-09-03 16:11:00,2021-09,100.0,484.066,1.0,0.677,0.8,0.85,0.92,25.0
PEPETARO,dispenser,2021-09-03 16:11:00,2021-09,100.0,484.066,1.0,0.637,0.77,0.83,0.91,23.0
PEPEHARU,dispenser,2021-09-03 16:11:00,2021-09,100.0,484.066,1.0,0.589,0.7,0.75,0.85,24.0
